"Step","LoRa - loss","LoRa - loss__MIN","LoRa - loss__MAX"
"247","0.45092126727104187","0.45092126727104187","0.45092126727104187"
"248","0.4898480474948883","0.4898480474948883","0.4898480474948883"
"249","0.5784168243408203","0.5784168243408203","0.5784168243408203"
"250","0.2951917052268982","0.2951917052268982","0.2951917052268982"
"251","0.889036238193512","0.889036238193512","0.889036238193512"
"252","0.48901286721229553","0.48901286721229553","0.48901286721229553"
"253","0.4992431700229645","0.4992431700229645","0.4992431700229645"
"254","0.3123003840446472","0.3123003840446472","0.3123003840446472"
"255","0.5410363674163818","0.5410363674163818","0.5410363674163818"
"256","0.3569014072418213","0.3569014072418213","0.3569014072418213"
"257","0.8782845139503479","0.8782845139503479","0.8782845139503479"
"258","0.6257091760635376","0.6257091760635376","0.6257091760635376"
"259","0.3921789228916168","0.3921789228916168","0.3921789228916168"
"260","0.5979922413825989","0.5979922413825989","0.5979922413825989"
"261","0.11471128463745117","0.11471128463745117","0.11471128463745117"
"262","0.4802210330963135","0.4802210330963135","0.4802210330963135"
"263","0.5215651988983154","0.5215651988983154","0.5215651988983154"
"264","0.28607177734375","0.28607177734375","0.28607177734375"
"265","0.41219013929367065","0.41219013929367065","0.41219013929367065"
"266","0.2562524676322937","0.2562524676322937","0.2562524676322937"
"267","0.5181207060813904","0.5181207060813904","0.5181207060813904"
"268","0.6787070035934448","0.6787070035934448","0.6787070035934448"
"269","0.5257744789123535","0.5257744789123535","0.5257744789123535"
"270","0.2986275851726532","0.2986275851726532","0.2986275851726532"
"271","0.34462207555770874","0.34462207555770874","0.34462207555770874"
"272","0.20772096514701843","0.20772096514701843","0.20772096514701843"
"273","0.5245081186294556","0.5245081186294556","0.5245081186294556"
"274","0.7298187017440796","0.7298187017440796","0.7298187017440796"
"275","0.3931870758533478","0.3931870758533478","0.3931870758533478"
"276","0.45796999335289","0.45796999335289","0.45796999335289"
"277","0.5454477667808533","0.5454477667808533","0.5454477667808533"
"278","0.3652401268482208","0.3652401268482208","0.3652401268482208"
"279","0.22649040818214417","0.22649040818214417","0.22649040818214417"
"280","0.5869043469429016","0.5869043469429016","0.5869043469429016"
"281","0.6530028581619263","0.6530028581619263","0.6530028581619263"
"282","0.49152329564094543","0.49152329564094543","0.49152329564094543"
"283","0.6281253695487976","0.6281253695487976","0.6281253695487976"
"284","0.396541953086853","0.396541953086853","0.396541953086853"
"285","0.3919004797935486","0.3919004797935486","0.3919004797935486"
"286","0.37158921360969543","0.37158921360969543","0.37158921360969543"
"287","0.4753515422344208","0.4753515422344208","0.4753515422344208"
"288","0.9173309803009033","0.9173309803009033","0.9173309803009033"
"289","0.4755409359931946","0.4755409359931946","0.4755409359931946"
"290","0.4222663342952728","0.4222663342952728","0.4222663342952728"
"291","0.4160490334033966","0.4160490334033966","0.4160490334033966"
"292","0.7320340871810913","0.7320340871810913","0.7320340871810913"
"293","0.17760628461837769","0.17760628461837769","0.17760628461837769"
"294","0.42554622888565063","0.42554622888565063","0.42554622888565063"
"295","0.29938066005706787","0.29938066005706787","0.29938066005706787"
"296","0.3328554630279541","0.3328554630279541","0.3328554630279541"
"297","0.1697971224784851","0.1697971224784851","0.1697971224784851"
"298","0.6324440836906433","0.6324440836906433","0.6324440836906433"
"299","0.36841869354248047","0.36841869354248047","0.36841869354248047"
"300","0.7061920166015625","0.7061920166015625","0.7061920166015625"
"301","0.4924386143684387","0.4924386143684387","0.4924386143684387"
"302","0.37411898374557495","0.37411898374557495","0.37411898374557495"
"303","0.1619570553302765","0.1619570553302765","0.1619570553302765"
"304","0.5430471897125244","0.5430471897125244","0.5430471897125244"
"305","0.40946996212005615","0.40946996212005615","0.40946996212005615"
"306","0.477950781583786","0.477950781583786","0.477950781583786"
"307","0.3737466037273407","0.3737466037273407","0.3737466037273407"
"308","0.18658539652824402","0.18658539652824402","0.18658539652824402"
"309","0.5879345536231995","0.5879345536231995","0.5879345536231995"
"310","0.4638580083847046","0.4638580083847046","0.4638580083847046"
"311","0.27459096908569336","0.27459096908569336","0.27459096908569336"
"312","0.3600739538669586","0.3600739538669586","0.3600739538669586"
"313","0.1906535029411316","0.1906535029411316","0.1906535029411316"
"314","0.3128473162651062","0.3128473162651062","0.3128473162651062"
"315","0.366813600063324","0.366813600063324","0.366813600063324"
"316","0.7526509165763855","0.7526509165763855","0.7526509165763855"
"317","0.2064371109008789","0.2064371109008789","0.2064371109008789"
"318","0.4417874217033386","0.4417874217033386","0.4417874217033386"
"319","0.48361557722091675","0.48361557722091675","0.48361557722091675"
"320","0.6701952815055847","0.6701952815055847","0.6701952815055847"
"321","0.12527704238891602","0.12527704238891602","0.12527704238891602"
"322","0.4221702516078949","0.4221702516078949","0.4221702516078949"
"323","0.37865686416625977","0.37865686416625977","0.37865686416625977"
"324","0.7072810530662537","0.7072810530662537","0.7072810530662537"
"325","0.49750956892967224","0.49750956892967224","0.49750956892967224"
"326","0.6348943710327148","0.6348943710327148","0.6348943710327148"
"327","0.5097233057022095","0.5097233057022095","0.5097233057022095"
"328","0.3645998239517212","0.3645998239517212","0.3645998239517212"
"329","0.9159693717956543","0.9159693717956543","0.9159693717956543"
"330","0.5481414794921875","0.5481414794921875","0.5481414794921875"
"331","0.4861990213394165","0.4861990213394165","0.4861990213394165"
"332","0.601947546005249","0.601947546005249","0.601947546005249"
"333","0.5188831686973572","0.5188831686973572","0.5188831686973572"
"334","0.538344144821167","0.538344144821167","0.538344144821167"
"335","0.22937145829200745","0.22937145829200745","0.22937145829200745"
"336","0.5987886786460876","0.5987886786460876","0.5987886786460876"
"337","0.543139636516571","0.543139636516571","0.543139636516571"
"338","0.34983986616134644","0.34983986616134644","0.34983986616134644"
"339","0.7884389162063599","0.7884389162063599","0.7884389162063599"
"340","0.2543974220752716","0.2543974220752716","0.2543974220752716"
"341","0.4545570909976959","0.4545570909976959","0.4545570909976959"
"342","0.488044798374176","0.488044798374176","0.488044798374176"
"343","0.2905465066432953","0.2905465066432953","0.2905465066432953"
"344","0.5276444554328918","0.5276444554328918","0.5276444554328918"
"345","0.3625136613845825","0.3625136613845825","0.3625136613845825"
"346","0.4000644385814667","0.4000644385814667","0.4000644385814667"
"347","0.27967163920402527","0.27967163920402527","0.27967163920402527"
"348","0.5298461318016052","0.5298461318016052","0.5298461318016052"
"349","0.7375423312187195","0.7375423312187195","0.7375423312187195"
"350","0.3795730769634247","0.3795730769634247","0.3795730769634247"
"351","0.42494162917137146","0.42494162917137146","0.42494162917137146"
"352","0.43144699931144714","0.43144699931144714","0.43144699931144714"
"353","0.6257316470146179","0.6257316470146179","0.6257316470146179"
"354","0.47263893485069275","0.47263893485069275","0.47263893485069275"
"355","0.536794900894165","0.536794900894165","0.536794900894165"
"356","0.31308791041374207","0.31308791041374207","0.31308791041374207"
"357","0.3957344889640808","0.3957344889640808","0.3957344889640808"
"358","0.4641161859035492","0.4641161859035492","0.4641161859035492"
"359","0.6132237315177917","0.6132237315177917","0.6132237315177917"
"360","0.3830706477165222","0.3830706477165222","0.3830706477165222"
"361","0.647106945514679","0.647106945514679","0.647106945514679"
"362","0.157193124294281","0.157193124294281","0.157193124294281"
"363","0.6066370606422424","0.6066370606422424","0.6066370606422424"
"368","0.1808023750782013","0.1808023750782013","0.1808023750782013"
"373","0.7049073576927185","0.7049073576927185","0.7049073576927185"
"374","0.5815703868865967","0.5815703868865967","0.5815703868865967"
"375","0.3683747947216034","0.3683747947216034","0.3683747947216034"
"376","0.4459858536720276","0.4459858536720276","0.4459858536720276"
"377","0.07920870184898376","0.07920870184898376","0.07920870184898376"
"378","0.4329872131347656","0.4329872131347656","0.4329872131347656"
"379","0.742720365524292","0.742720365524292","0.742720365524292"
"380","0.4923776686191559","0.4923776686191559","0.4923776686191559"
"381","0.6284464597702026","0.6284464597702026","0.6284464597702026"
"382","0.529884934425354","0.529884934425354","0.529884934425354"
"383","0.3535696268081665","0.3535696268081665","0.3535696268081665"
"384","0.18641331791877747","0.18641331791877747","0.18641331791877747"
"385","0.4587944746017456","0.4587944746017456","0.4587944746017456"
"386","0.4217904210090637","0.4217904210090637","0.4217904210090637"
"387","0.6510215997695923","0.6510215997695923","0.6510215997695923"
"388","0.2961879372596741","0.2961879372596741","0.2961879372596741"
"389","0.3591431975364685","0.3591431975364685","0.3591431975364685"
"390","0.2877599000930786","0.2877599000930786","0.2877599000930786"
"391","0.3370896577835083","0.3370896577835083","0.3370896577835083"
"392","0.1320393681526184","0.1320393681526184","0.1320393681526184"
"393","0.19948810338974","0.19948810338974","0.19948810338974"
"394","0.23882687091827393","0.23882687091827393","0.23882687091827393"
"395","0.5590754747390747","0.5590754747390747","0.5590754747390747"
"396","0.22228151559829712","0.22228151559829712","0.22228151559829712"
"397","0.4655546545982361","0.4655546545982361","0.4655546545982361"
"398","0.3792637884616852","0.3792637884616852","0.3792637884616852"
"399","0.26316946744918823","0.26316946744918823","0.26316946744918823"
"400","0.2759961485862732","0.2759961485862732","0.2759961485862732"
"401","0.5315446257591248","0.5315446257591248","0.5315446257591248"
"402","0.5154775977134705","0.5154775977134705","0.5154775977134705"
"403","0.8186807632446289","0.8186807632446289","0.8186807632446289"
"404","0.615764856338501","0.615764856338501","0.615764856338501"
"405","0.20085301995277405","0.20085301995277405","0.20085301995277405"
"406","0.24371284246444702","0.24371284246444702","0.24371284246444702"
"407","0.20113429427146912","0.20113429427146912","0.20113429427146912"
"408","0.41227179765701294","0.41227179765701294","0.41227179765701294"
"409","0.304599404335022","0.304599404335022","0.304599404335022"
"410","0.4576793313026428","0.4576793313026428","0.4576793313026428"
"411","0.21407020092010498","0.21407020092010498","0.21407020092010498"
"412","0.6053352355957031","0.6053352355957031","0.6053352355957031"
"413","0.3691554069519043","0.3691554069519043","0.3691554069519043"
"414","0.6363558769226074","0.6363558769226074","0.6363558769226074"
"415","0.5191085338592529","0.5191085338592529","0.5191085338592529"
"416","0.3059275150299072","0.3059275150299072","0.3059275150299072"
"417","0.28282275795936584","0.28282275795936584","0.28282275795936584"
"418","0.23613223433494568","0.23613223433494568","0.23613223433494568"
"419","0.391012579202652","0.391012579202652","0.391012579202652"
"420","0.38319632411003113","0.38319632411003113","0.38319632411003113"
"421","0.23572885990142822","0.23572885990142822","0.23572885990142822"
"422","0.4697447121143341","0.4697447121143341","0.4697447121143341"
"423","0.4438364505767822","0.4438364505767822","0.4438364505767822"
"424","0.25952187180519104","0.25952187180519104","0.25952187180519104"
"425","0.6544392704963684","0.6544392704963684","0.6544392704963684"
"426","0.3162636160850525","0.3162636160850525","0.3162636160850525"
"427","0.472831130027771","0.472831130027771","0.472831130027771"
"428","0.590691328048706","0.590691328048706","0.590691328048706"
"429","0.41949841380119324","0.41949841380119324","0.41949841380119324"
"430","0.4889700710773468","0.4889700710773468","0.4889700710773468"
"431","0.1708068549633026","0.1708068549633026","0.1708068549633026"
"432","0.47233691811561584","0.47233691811561584","0.47233691811561584"
"433","0.29821786284446716","0.29821786284446716","0.29821786284446716"
"434","0.6288105249404907","0.6288105249404907","0.6288105249404907"
"435","0.4928233325481415","0.4928233325481415","0.4928233325481415"
"436","0.25661131739616394","0.25661131739616394","0.25661131739616394"
"437","0.4351050555706024","0.4351050555706024","0.4351050555706024"
"438","0.12136974930763245","0.12136974930763245","0.12136974930763245"
"439","0.17787876725196838","0.17787876725196838","0.17787876725196838"
"440","0.2900222837924957","0.2900222837924957","0.2900222837924957"
"441","0.6790680885314941","0.6790680885314941","0.6790680885314941"
"442","0.38065105676651","0.38065105676651","0.38065105676651"
"443","0.4035988450050354","0.4035988450050354","0.4035988450050354"
"444","0.19258937239646912","0.19258937239646912","0.19258937239646912"
"445","0.6284246444702148","0.6284246444702148","0.6284246444702148"
"446","0.48929688334465027","0.48929688334465027","0.48929688334465027"
"447","0.17243033647537231","0.17243033647537231","0.17243033647537231"
"448","0.4228381812572479","0.4228381812572479","0.4228381812572479"
"449","0.36130547523498535","0.36130547523498535","0.36130547523498535"
"450","0.3544512689113617","0.3544512689113617","0.3544512689113617"
"451","0.394400954246521","0.394400954246521","0.394400954246521"
"452","0.3270631432533264","0.3270631432533264","0.3270631432533264"
"453","0.2473960518836975","0.2473960518836975","0.2473960518836975"
"454","0.12692764401435852","0.12692764401435852","0.12692764401435852"
"455","0.5234889984130859","0.5234889984130859","0.5234889984130859"
"456","0.3381400406360626","0.3381400406360626","0.3381400406360626"
"457","0.6335949897766113","0.6335949897766113","0.6335949897766113"
"458","0.17368295788764954","0.17368295788764954","0.17368295788764954"
"459","0.17209982872009277","0.17209982872009277","0.17209982872009277"
"460","0.23615428805351257","0.23615428805351257","0.23615428805351257"
"461","0.193049818277359","0.193049818277359","0.193049818277359"
"462","0.10733181238174438","0.10733181238174438","0.10733181238174438"
"463","0.2817491888999939","0.2817491888999939","0.2817491888999939"
"464","0.34191903471946716","0.34191903471946716","0.34191903471946716"
"465","0.5013982057571411","0.5013982057571411","0.5013982057571411"
"466","0.4805126488208771","0.4805126488208771","0.4805126488208771"
"467","0.6943579316139221","0.6943579316139221","0.6943579316139221"
"468","0.36118006706237793","0.36118006706237793","0.36118006706237793"
"469","0.36175644397735596","0.36175644397735596","0.36175644397735596"
"470","0.6201367378234863","0.6201367378234863","0.6201367378234863"
"471","0.37741512060165405","0.37741512060165405","0.37741512060165405"
"472","0.28935492038726807","0.28935492038726807","0.28935492038726807"
"473","0.31093063950538635","0.31093063950538635","0.31093063950538635"
